Title,Video ID,Published At,Keyword,Likes,Comments,Views,Year,Month,Day,Day_of_Week,Engagement_Rate,Like_Rate,Comment_Rate,Total_Comments,Total_Comment_Likes,Avg_Sentiment
Splatoon 3 DEBERÍA SER GRATIS: Jugamos EL MEJOR SHOOTER ONLINE 🐙 (Nintendo Switch),LKkUMbagFcc,2022-08-24,nintendo,2118.0,245.0,35759.0,2022,8,24,Wednesday,6.607941834451901,5.922818791946309,0.6851230425055929,10,224.0,1.1
¡RUMORES apuntan a un NINTENDO DIRECT el DÍA 14 de SEPTIEMBRE! ¿NUEVO STAR FOX en CAMINO?,EvMp_cnU1Cc,2022-08-24,nintendo,221.0,35.0,2225.0,2022,8,24,Wednesday,11.500449236298294,9.928122192273134,1.5723270440251573,10,25.0,1.0
Nintendo Switch: Five Years In - Scott The Woz,92F46l6vpRs,2022-06-08,nintendo,89783.0,7013.0,2610708.0,2022,6,8,Wednesday,3.7076518294455645,3.4390274825727416,0.26862434687282266,10,36829.0,1.0
Splatoon 3 – Release Date Revealed  - Nintendo Switch,Rkz-PjCQjWk,2022-04-22,nintendo,77209.0,8351.0,1700683.0,2022,4,22,Friday,5.030916972229997,4.539879248584687,0.4910377236453098,10,12866.0,1.9
Nintendo has been accused...,_bFhv1gXFrc,2022-08-17,nintendo,5437.0,1020.0,109574.0,2022,8,17,Wednesday,5.892767510837326,4.961898243212412,0.9308692676249144,10,8460.0,0.4
"LA FECHA DEFINITIVA del NINTENDO DIRECT con ZELDA, METROID y MARIO!? | Nuevo Star Fox | PS Showcase",6i0BA-cDnrU,2022-08-24,nintendo,814.0,85.0,12274.0,2022,8,24,Wednesday,7.323828920570265,6.631364562118127,0.6924643584521385,10,66.0,1.3
"Pokemon Presents - Official Full Presentation (August 3, 2022)",nHnh15pScSI,2022-08-03,nintendo,4936.0,750.0,208877.0,2022,8,3,Wednesday,2.72216317659112,2.3631019063759706,0.35906127021514955,9,1870.0,1.6666666666666667
"No One Has The Balls To Make This Nintendo Video, So I Will",JbTvmqtskYY,2022-08-18,nintendo,4972.0,1307.0,87422.0,2022,8,18,Thursday,7.18232044198895,5.687290529952072,1.4950299120368782,10,754.0,0.8
Mario Strikers: Battle League - 1st Free Update - Nintendo Switch,29qaA3suXBk,2022-07-19,nintendo,28895.0,6897.0,707813.0,2022,7,19,Tuesday,5.056695685589717,4.082287154534948,0.9744085310547687,10,8339.0,2.0
nintendo switch OLED unboxing (+ accessories!!) 🐶🍃🌸,k1wBOG4v3T4,2021-12-22,nintendo,22443.0,300.0,681002.0,2021,12,22,Wednesday,3.339632865053458,3.2955801956819575,0.04405266937150056,10,1486.0,2.0
Nintendo Switch accessories you NEED!,-fDBPPKcjX0,2022-08-22,nintendo,24496.0,257.0,254500.0,2022,8,22,Monday,9.726091449542439,9.625109528056864,0.10098192148557372,10,2467.0,0.8
The Nintendo Switch BIGGEST SECRET Has Finally Been Revealed....,xvCmnfVQQRE,2022-08-21,nintendo,3675.0,685.0,85298.0,2022,8,21,Sunday,5.111431552538717,4.308374072380684,0.8030574801580324,10,361.0,1.6
Nintendo Switch HUNTING in NEW YORK CITY!,8nkTemr8AVY,2022-07-20,nintendo,15392.0,1232.0,297966.0,2022,7,20,Wednesday,5.579141314306618,5.165672708722778,0.41346860558383985,10,1587.0,2.0
Steam Deck is the &quot;END&quot; of Nintendo Switch?,xc7d1iU7SVI,2022-05-23,nintendo,24059.0,3355.0,805728.0,2022,5,23,Monday,3.402384672762182,2.9859915678844873,0.4163931048776946,10,2352.0,1.8
Xbox REVEALS Big Updates For Xbox Series X Exclusives &amp; Xbox Game Pass For PC | Xbox News,kVMMvvKkJpM,2022-08-24,xbox,926.0,258.0,16396.0,2022,8,24,Wednesday,7.2208330792218085,5.647374519729219,1.5734585594925903,10,209.0,1.5
Xbox Says Console Exclusives are Fading Away,mxjMX7ziMNc,2022-08-24,xbox,1079.0,473.0,16451.0,2022,8,24,Wednesday,9.433503525407245,6.558473133965475,2.87503039144177,10,208.0,1.4
Xbox &amp; Bethesda Games Showcase 2022,rOYnwhKwlw8,2022-06-12,xbox,115164.0,5254.0,4098562.0,2022,6,12,Sunday,2.938054142390882,2.8098628714503104,0.12819127094057114,9,7012.0,1.7777777777777777
Xbox just said &quot;Console Exclusives are DOOMED&quot; but will PlayStation AGREE?,sN9kJY3Ie4s,2022-08-24,xbox,1209.0,1167.0,19967.0,2022,8,24,Wednesday,11.899038461538462,6.0546875,5.844350961538462,10,250.0,0.8
Best Gamescom 2022 Game Reveals | Huge Xbox Game Pass Game Steals the Show | News Dose,rnn-sfBHX7o,2022-08-24,xbox,858.0,162.0,18992.0,2022,8,24,Wednesday,5.370399620912968,4.517453798767967,0.8529458221450008,10,93.0,1.8
The Xbox Series S: Should You Buy One?,5xRFvRGMwho,2021-10-14,xbox,24017.0,3549.0,1148562.0,2021,10,14,Thursday,2.400042487873978,2.0910476830613556,0.30899480481262237,10,4922.0,2.0
Evolution of Xbox (Animation),qV_dH7cfbMs,2020-08-14,xbox,64432.0,5717.0,4526546.0,2020,8,14,Friday,1.5497243262911,1.423424963885275,0.126299362405825,10,5034.0,1.8
If I Can Fix This Xbox Series X I&#39;ll GIVE IT AWAY!!!,pIZW8eoxQ5o,2022-08-24,xbox,6900.0,383.0,114921.0,2022,8,24,Wednesday,6.337341849254277,6.004072327317659,0.3332695219366179,10,593.0,1.3
"🚨 DÉPÊCHEZ-VOUS 🚨 Ces PROMOS disparaissent bientôt du PS Store, Xbox Store, Nintendo eShop...",96mrgd8-3yE,2022-08-24,xbox,406.0,57.0,13184.0,2022,8,24,Wednesday,3.5115661736822146,3.079256731133864,0.4323094425483504,10,6.0,0.7
PlayStation 5 vs Xbox Series X: Which is better?,jGZzpr4BtAM,2020-11-24,xbox,52160.0,11181.0,2497202.0,2020,11,24,Tuesday,2.5364778113753665,2.088736878820024,0.447740932555343,10,11283.0,1.7
Lies of P - Gameplay Reveal,eghRcO16Zig,2022-08-23,xbox,7292.0,316.0,135067.0,2022,8,23,Tuesday,5.632718334468564,5.398762105013771,0.23395622945479316,10,1289.0,1.7
the GameStop Xbox SCAM,KdVM2RhDaAM,2022-01-15,xbox,39845.0,3375.0,1760155.0,2022,1,15,Saturday,2.4554641747663273,2.263719806653501,0.19174436811282636,10,4379.0,0.8
Microsoft&#39;s HUGE plans for Xbox! We can&#39;t stop it,NdqOOCel9-o,2022-08-21,xbox,1708.0,301.0,58559.0,2022,8,21,Sunday,3.4306693989071038,2.9166666666666665,0.5140027322404371,10,97.0,1.8
"Xbox Just REVEALED Big Official Updates On Xbox Series X Exclusives, Xbox GamePass And Free Games!",573n5HGVo94,2022-08-20,xbox,3205.0,439.0,84465.0,2022,8,20,Saturday,4.314161911301588,3.794426159638198,0.5197357516633911,10,209.0,1.6
The NEW Xbox Game Pass! What you need to know today,lVuMJBUSfdI,2022-08-12,xbox,1793.0,185.0,75483.0,2022,8,12,Friday,2.6204228710720154,2.3753378199353503,0.2450850511366647,10,87.0,1.9
The Evolution of XBOX Startup Screens (2001-2019),XWv_4L1_Z7Q,2019-05-07,xbox,124490.0,7455.0,8830062.0,2019,5,7,Tuesday,1.4942701994311933,1.4098427157314732,0.08442748369971992,10,6510.0,1.9
"New Game Pass Additions, Updates, and Events | This Week on Xbox",P1W_9yI5UJY,2022-08-12,xbox,2976.0,131.0,103500.0,2022,8,12,Friday,3.001903363252529,2.875334537830552,0.1265688254219766,10,184.0,1.5
I spent 20 days customizing my new Xbox,DRHNWCmF3_0,2022-07-16,xbox,117231.0,5092.0,2657361.0,2022,7,16,Saturday,4.6031741253167615,4.411555520098504,0.1916186052182578,10,9870.0,1.8
The Ultimate Xbox MYSTERY TECH,IeOd4_6kI30,2022-02-19,xbox,35423.0,1060.0,1034342.0,2022,2,19,Saturday,3.5271665201968783,3.42468600841307,0.10248051178380867,10,1771.0,1.8
When customers blame you for unrelated issues. Xbox one X Prior repair gone wrong. No Signal,_keRzD8rVp8,2022-08-24,xbox,2468.0,220.0,37870.0,2022,8,24,Wednesday,7.097779303424784,6.516859866388529,0.5809194370362546,10,173.0,1.2
TEM JOGÃO! MUITOS JOGOS REVELADOS para o XBOX GAME PASS e GAMEPLAY de JOGO AGUARDADO!,EFvqXRTW330,2022-08-24,xbox,1562.0,130.0,10503.0,2022,8,24,Wednesday,16.108149276466108,14.870525514089872,1.2376237623762376,10,29.0,1.0
Weird loophole brings PS5 exclusives to Xbox Series! How it works,_L55PffW9sE,2022-08-24,xbox,855.0,139.0,24863.0,2022,8,24,Wednesday,3.9977477477477477,3.438706563706564,0.5590411840411841,9,51.0,1.1111111111111112
JOGOS CONFIRMADOS NO GAME PASS EM SETEMBRO E GRANDES LANÇAMENTOS NO XBOX!,kHDWTIUtSD8,2022-08-24,xbox,1409.0,122.0,12041.0,2022,8,24,Wednesday,12.713834911144328,11.70071416708188,1.0131207440624481,10,10.0,1.1
"Mom Throws Out Her Son&#39;s Xbox, She Instantly Regrets The Decision She Made | Dhar Mann",gEFmwpWfdAI,2021-01-06,xbox,438812.0,40924.0,22439610.0,2021,1,6,Wednesday,2.137898023276785,1.9555240953151996,0.18237392796158544,10,18445.0,1.3
"All Xbox, Nintendo and PlayStation Startups (Unused Brand ID)",Hru1FjQUkpI,2018-11-19,xbox,199933.0,22438.0,17069314.0,2018,11,19,Monday,1.3027529224224874,1.1713006643793262,0.13145225804316107,10,17109.0,1.5
LEAKED Gameplay for New Xbox Games - Dead Island 2 | RedFall &amp; Gamescom 2022 Event Xbox News Cast 66,SxXpaOL9WzI,2022-08-23,xbox,1025.0,43.0,14264.0,2022,8,23,Tuesday,7.486855941114616,7.185418857343148,0.30143708377146866,10,21.0,1.3
Why I regret buying an Xbox Series X,JzjkmhcpYYU,2022-03-01,xbox,2295.0,1399.0,179180.0,2022,3,1,Tuesday,2.061602513659372,1.2808277663368326,0.7807747473225397,10,1589.0,1.6
Xbox Series X - Unbox &amp; Setup,dnOwCyedro8,2020-11-21,xbox,25029.0,2468.0,1651459.0,2020,11,21,Saturday,1.6650115655238396,1.5155680428227145,0.14944352270112507,10,5849.0,1.8
Reloading a Controller: Xbox vs. Playstation,60zVVNU_Jvw,2022-08-23,xbox,1781.0,66.0,33246.0,2022,8,23,Tuesday,5.555388456101302,5.356874304448522,0.19851415165278072,10,52.0,1.3
Things Are Getting HEATED Between Xbox &amp; PlayStation...,X_vhvlA1sxo,2022-08-11,xbox,2363.0,725.0,42216.0,2022,8,11,Thursday,7.314588909680935,5.59727124144302,1.7173176682379139,10,735.0,1.1
*XBOX* Mod in Among Us,3okShyDl_UY,2021-08-24,xbox,466063.0,10976.0,8324871.0,2021,8,24,Tuesday,5.7302863035011224,5.5984404324775205,0.1318458710236025,10,76.0,1.9
25 amazing Xbox Series X and S secrets! 😱🔥😲 #Xbox #XboxSeriesX #XboxSerieS,kqIdgOs2cPE,2021-10-08,xbox,7455.0,300.0,447522.0,2021,10,8,Friday,1.7328718300511927,1.665836169314203,0.06703566073699006,10,184.0,1.8
Xbox Gamepass Continue to Deliver Great Content and Playstation Fanboys Continue to Hate it,xFcT0zIQcds,2022-08-24,xbox,449.0,282.0,4368.0,2022,8,24,Wednesday,16.731517509727624,10.276951247425039,6.4545662623025875,10,84.0,1.2
All Xbox Startup Animations (2001-2020),EnCdmRnME_A,2020-03-13,xbox,6875.0,227.0,543947.0,2020,3,13,Friday,1.3056395096590114,1.2639075794009722,0.041731930258039375,10,260.0,1.9
Sonic Frontiers - Story Trailer,aT7_2vZFoqM,2022-08-23,xbox,1872.0,100.0,28892.0,2022,8,23,Tuesday,6.825182570172707,6.47907797736476,0.34610459280794653,10,235.0,1.9
"New Releases, Updates, and Games Coming Soon | This Week on Xbox",ht6QvakANDk,2022-08-19,xbox,1537.0,59.0,41735.0,2022,8,19,Friday,3.824036802760207,3.6826720337358636,0.1413647690243435,10,76.0,1.6
Friend’s Mom STEALS New XBOX Series X from Kid!? *CRAZIEST STORY EVER* (LANKYBOX REACTION!),5PW3X8Yc2Gg,2022-06-05,xbox,21393.0,1087.0,1557335.0,2022,6,5,Sunday,1.4434906789543167,1.3736919971027446,0.06979868185157218,10,87.0,1.6
FORZA HORIZON 2 FINALMENTE NO PC! (FICOU INCRÍVEL)😱 | Emulador de Xbox 360,DWAWh70Ccbk,2022-08-23,xbox,1785.0,133.0,19147.0,2022,8,23,Tuesday,10.01671192813871,9.322122414873615,0.694589513265093,10,73.0,1.0
PlayStation vs Xbox: Which Console Is Better In Fortnite?,iFLu5DH5NI8,2022-04-19,xbox,15593.0,1407.0,607849.0,2022,4,19,Tuesday,2.7967426174220615,2.5652710372624825,0.23147158015957886,9,686.0,1.7777777777777777
Xbox Series Upgrades in 2022! Time to swap?,Ki2JWyOCXwo,2022-08-17,xbox,1466.0,321.0,52695.0,2022,8,17,Wednesday,3.391149233338394,2.7819948383178987,0.609154395020495,10,124.0,1.8
NEW Xbox Series X Performance Update | Sony can’t match it,AhEvsny6zLQ,2022-07-29,xbox,2498.0,294.0,129231.0,2022,7,29,Friday,2.1604556147084315,1.9329577813544632,0.22749783335396806,10,157.0,1.3
Sony PlayStation is PAYING for Games NOT to go on Xbox Game Pass?!,6lbJ55D7rKg,2022-08-11,xbox,1822.0,1575.0,30352.0,2022,8,11,Thursday,11.191644977432215,6.0027015451520445,5.18894343228017,10,273.0,0.7
Microsoft Xbox Upgrades- they just got it right,H1nGMrBKOeI,2022-08-10,xbox,1969.0,312.0,82902.0,2022,8,10,Wednesday,2.7514082723182516,2.375064834806943,0.3763434375113084,10,227.0,1.3
"Xbox Just Got BIG News - Massive Game Pass Change, NEW Partnership Announced, &amp; MORE!",qqR9pYcrLeU,2022-08-09,xbox,2364.0,307.0,50941.0,2022,8,9,Tuesday,5.243217777079816,4.640571630481724,0.6026461465980919,10,246.0,1.3
Saints Row: Performance Review PS5 vs Xbox Series X|S vs PC vs Xbox One X,YBSRq8EEw6c,2022-08-22,xbox,1639.0,392.0,92899.0,2022,8,22,Monday,2.186221743810549,1.7642626480086114,0.4219590958019375,7,205.0,1.2857142857142858
13 NEW XBOX GAME PASS GAMES REVEALED FOR AUGUST &amp; SEPTEMBER,x_WBikPDezY,2022-08-16,xbox,1050.0,173.0,79741.0,2022,8,16,Tuesday,1.5336961701487297,1.3167465074866445,0.21694966266208524,10,77.0,1.8
Series X vs. Xbox One - What&#39;s the Difference??,9QvqBERvunI,2020-10-11,xbox,82083.0,6414.0,2541347.0,2020,10,11,Sunday,3.482285779043248,3.2299000373030378,0.25238574174021033,10,10203.0,1.6
The Xbox Series S Gets An Upgrade!,eXSfV9F6Zcs,2022-08-05,xbox,4134.0,826.0,77502.0,2022,8,5,Friday,6.399752267654156,5.333987071468202,1.065765196185954,10,639.0,1.5
"PS5, Xbox Predictions for Gamescom - Next-Gen Console Watch",13yafinMNv4,2022-08-19,xbox,1490.0,237.0,57446.0,2022,8,19,Friday,3.0062492384284645,2.5936950580535103,0.41255418037495434,10,128.0,1.4
Previously On | Marvel Studios’ She-Hulk: Attorney at Law | Disney+,U8agdTVOuxw,2022-08-24,marvel,9401.0,780.0,150039.0,2022,8,24,Wednesday,6.785523860303918,6.265662490002666,0.519861370301253,10,1012.0,1.5
Official Clip | Marvel Studios’ She-Hulk: Attorney at Law | Disney+,6UsZwc8aRuE,2022-08-24,marvel,17307.0,1101.0,331603.0,2022,8,24,Wednesday,5.551199623647483,5.219177090746794,0.3320225329006888,10,4206.0,1.8
HUGE MARVEL STUDIOS D23 REVEALS! New Phase 6 Films and Casting Rumors D23 Preview,w4gOESctqLU,2022-08-23,marvel,4147.0,1292.0,106966.0,2022,8,23,Tuesday,5.084745762711865,3.876896612974095,1.2078491497377697,10,259.0,1.9
Marvel Studios’ Black Panther: Wakanda Forever | Official Teaser,RlOB3UALvrQ,2022-07-24,marvel,1435534.0,64164.0,36868871.0,2022,7,24,Sunday,4.067653602204048,3.893620613074357,0.17403298912969184,10,182563.0,2.0
Why Marvel Phase Four Sucks!,NWzBX3OP234,2022-08-23,marvel,20319.0,2958.0,190106.0,2022,8,23,Tuesday,12.2441572377661,10.688191386955767,1.5559658508103331,10,2460.0,0.7
Official Trailer | She-Hulk: Attorney at Law | Disney+,u7JsKhI2An0,2022-07-24,marvel,599842.0,39313.0,23222262.0,2022,7,24,Sunday,2.752337272211584,2.5830471388598086,0.16929013335177542,10,12710.0,1.1
Marvel Studios&#39; Thor: Love and Thunder ธอร์: ด้วยรักและอัสนี | ตัวอย่าง Official,8Ltc-BfxBhY,2022-05-24,marvel,8870.0,554.0,834400.0,2022,5,24,Tuesday,1.1294329704782233,1.0630380356687013,0.06639493480952205,10,1268.0,1.1
I Am Groot | Official Trailer | Disney+,D7eFpRf4tac,2022-07-22,marvel,697363.0,18075.0,18609928.0,2022,7,22,Friday,3.8443886594086414,3.7472630873551425,0.09712557205349898,9,57522.0,1.4444444444444444
Ms. Marvel | Tráiler Oficial Doblado | Disney+,hJUVWZNwkFk,2022-03-15,marvel,48823.0,3061.0,1461872.0,2022,3,15,Tuesday,3.549145514008399,3.339756599923523,0.20938891408487603,10,6171.0,1.3
Marvel Studios&#39; Black Panther: Wakanda Forever | Official Hindi Teaser,ys2cEkHskH4,2022-07-24,marvel,162408.0,3151.0,14118968.0,2022,7,24,Sunday,1.1725997840210571,1.150282290442029,0.022317493579028326,9,7360.0,1.6666666666666667
Marvel’s Midnight Suns | “Darkness Falls” Trailer,WVZTsTXO3Nk,2022-06-09,marvel,283831.0,9805.0,12550897.0,2022,6,9,Thursday,2.339561679172279,2.2614397790500727,0.0781219001222064,10,40059.0,1.8
Mulher-Hulk: Defensora de Heróis | Trailer 2 Oficial Dublado | Disney+,MrktLFjzYWQ,2022-07-24,marvel,79336.0,3695.0,1667301.0,2022,7,24,Sunday,4.979961638623357,4.7583461184596425,0.22161552016371358,10,6523.0,1.1
Marvel Studios&#39; The Multiverse Saga Revealed at Hall H,BL4aMClEINw,2022-07-24,marvel,61689.0,1928.0,1284173.0,2022,7,24,Sunday,4.953923689468873,4.8037882716828095,0.15013541778606326,10,8787.0,1.9
Marvel Studios&#39; Thor: Love and Thunder | Official Trailer,wsoH9bd8JfA,2022-05-24,marvel,8574.0,723.0,936041.0,2022,5,24,Tuesday,0.9932246629958912,0.9159845391552943,0.07724012384059689,10,292.0,1.7
I&#39;m a Hulk | Marvel Studios&#39; She-Hulk: Attorney at Law | Disney+,jqm0YYcOrOE,2022-07-27,marvel,98519.0,5633.0,3020492.0,2022,7,27,Wednesday,3.4481788237880373,3.2616860889927572,0.1864927347952801,10,14050.0,1.8
Pantera Negra: Wakanda para Sempre | Marvel Studios | Teaser Trailer Legendado | Open Caption,qkLquw1rOPA,2022-07-24,marvel,15312.0,595.0,286969.0,2022,7,24,Sunday,5.5430881276788515,5.335749381468446,0.2073387462104053,10,2581.0,1.2
Nailing It Clip | Marvel Studios’ She-Hulk: Attorney At Law | Disney+,RLil-mR8YeQ,2022-08-01,marvel,101465.0,5079.0,3487219.0,2022,8,1,Monday,3.0552703872999123,2.9096242852472742,0.14564610205263792,9,13162.0,1.8888888888888888
She Hulk : Defensores de Héroes | Tráiler Oficial Doblado | Disney+,PF1XE7yEmgY,2022-07-24,marvel,44866.0,2709.0,1486176.0,2022,7,24,Sunday,3.2011664828617317,3.0188867140320435,0.18227976882968852,10,7014.0,1.3
Marvel Studios’ Ms. Marvel | Official Trailer | Disney+,m9EX0f6V11Y,2022-03-15,marvel,833480.0,56565.0,23717752.0,2022,3,15,Tuesday,3.7526531286500875,3.51416089036765,0.23849223828243762,10,62338.0,1.9
Thor: Amor e Trovão | Marvel Studios | Trailer Oficial Dublado,1c_W_4cNLn0,2022-05-24,marvel,183765.0,3810.0,4181136.0,2022,5,24,Tuesday,4.486219896645338,4.395096357761059,0.09112353888427957,10,11216.0,1.1
SPIDER-MAN #1 Trailer | Marvel Comics,VdN0TWU9q2Y,2022-08-24,marvel,7387.0,566.0,125674.0,2022,8,24,Wednesday,6.328227571115974,5.877859558384722,0.45036801273125127,10,480.0,1.8
Pantera Negra: Wakanda para Sempre | Marvel Studios | Teaser Trailer Oficial Dublado,oHDi01Yn4tY,2022-07-24,marvel,137796.0,4891.0,2064594.0,2022,7,24,Sunday,6.911137535448841,6.674238773221866,0.2368987622269743,10,17762.0,1.2
Marvel Studios&#39; Thor: Love and Thunder | Official Teaser,tgB1wUcmbbw,2022-04-18,marvel,1790536.0,68822.0,44424347.0,2022,4,18,Monday,4.185448034037551,4.030528484064639,0.15491954997291124,10,92189.0,1.4
ARE YOU HOLDING OUT FOR CAPTAIN MARVEL? | Marvel&#39;s Avengers Game,smhxQgeLfuA,2022-08-24,marvel,142.0,6.0,2813.0,2022,8,24,Wednesday,5.259417199715707,5.046197583511016,0.21321961620469082,4,1.0,1.25
Marvel Studios Celebrates The Movies,QdpxoFcdORI,2021-05-03,marvel,626889.0,35593.0,14694097.0,2021,5,3,Monday,4.508490415675736,4.266263910857271,0.24222650481846522,10,8659.0,1.8
Mulher-Hulk: Defensora de Heróis | Marvel Studios | Trailer Oficial Dublado | Disney+,yRnApYO_hBI,2022-05-17,marvel,88764.0,5853.0,1815856.0,2022,5,17,Tuesday,5.210597530532415,4.888270386930248,0.3223271436021669,10,15720.0,1.5
Marvel Studios&#39; Thor: Love and Thunder | Official Trailer,Go8nTmfrQd8,2022-05-24,marvel,1602939.0,61259.0,54583132.0,2022,5,24,Tuesday,3.0489235566598936,2.9366929157401063,0.11223064091978743,10,115193.0,1.5
Marvel Movie Kisses Ranked Worst To Best,QFn7PN0smwM,2021-04-15,marvel,18225.0,830.0,1667322.0,2021,4,15,Thursday,1.1428499456913868,1.0930695492115206,0.04978039647986623,10,14836.0,1.5
Thor: Amor y Trueno de Marvel Studios | Teaser Oficial | Doblado,vKKu-Wt7O2Q,2022-04-18,marvel,148031.0,5179.0,3653854.0,2022,4,18,Monday,4.193105637744245,4.051364928274384,0.14174070946986128,10,16365.0,1.3
Call My Lawyer | Marvel Studios&#39; She-Hulk: Attorney at Law | Disney+,KtoeIXKrU_E,2022-08-11,marvel,45763.0,2234.0,1208037.0,2022,8,11,Thursday,3.9731366066299243,3.7882086490656754,0.1849279575642488,10,7911.0,1.9
Mutant Genesis for Marvel Champions: The Card Game | Gameplay,u1RbN7KATAw,2022-08-24,marvel,157.0,10.0,4806.0,2022,8,24,Wednesday,3.4741002704389428,3.2660703141252343,0.20802995631370919,10,18.0,1.5
Official Trailer | She-Hulk: Attorney at Law | Disney+,gim2kprjL50,2022-05-17,marvel,785650.0,55050.0,23973948.0,2022,5,17,Tuesday,3.5067230684440016,3.2770988208909597,0.22962424755304184,10,96571.0,1.2
"THE ROCK quiere DC VS MARVEL, con quién se acostó CAPITÁN AMÉRICA, vuelve PUNISHER, EZRA pide perdón",hQKbnNhvM0U,2022-08-23,marvel,3867.0,199.0,43046.0,2022,8,23,Tuesday,9.445489813459707,8.983204404488118,0.4622854089715892,10,97.0,1.1
Car Crash | Marvel Studios&#39; She-Hulk: Attorney at Law | Disney+,K8SCPBQCmjg,2022-08-12,marvel,55962.0,2766.0,1685445.0,2022,8,12,Friday,3.484418960915983,3.3203080964919667,0.16411086442401596,10,14040.0,0.7
Thor: Love and Thunder de Marvel Studios | Teaser Oficial en español | HD,nGpH8MedZH4,2022-04-18,marvel,11620.0,499.0,1048056.0,2022,4,18,Monday,1.1563302377637859,1.1087183235262967,0.04761191423748899,10,1115.0,1.4
